"";"x.17";"x.18";"x.19";"x.20";"classes"
"2142";76;112;128;99;"red soil"
"2143";80;116;128;103;"red soil"
"2144";76;116;122;96;"red soil"
"2145";71;112;122;99;"red soil"
"2146";68;103;118;88;"red soil"
"2147";71;83;87;70;"damp grey soil"
"2148";76;91;91;70;"damp grey soil"
"2149";76;83;87;70;"damp grey soil"
"2150";68;75;75;63;"very damp grey soil"
"2151";68;83;87;70;"damp grey soil"
"2152";76;91;100;81;"damp grey soil"
"2153";76;99;104;81;"damp grey soil"
"2154";71;91;87;70;"damp grey soil"
"2155";63;72;77;58;"very damp grey soil"
"2156";67;75;81;58;"very damp grey soil"
"2157";63;75;77;58;"very damp grey soil"
"2158";67;83;85;67;"very damp grey soil"
"2159";79;103;109;87;"damp grey soil"
"2160";88;107;113;92;"damp grey soil"
"2161";84;107;109;87;"damp grey soil"
"2162";84;107;104;83;"damp grey soil"
"2163";84;103;104;83;"damp grey soil"
"2164";84;103;104;83;"damp grey soil"
"2165";84;95;100;79;"damp grey soil"
"2166";79;95;93;75;"damp grey soil"
"2167";79;91;96;75;"damp grey soil"
"2168";75;91;89;75;"damp grey soil"
"2169";75;91;100;75;"damp grey soil"
"2170";79;95;93;71;"very damp grey soil"
"2171";79;87;85;67;"very damp grey soil"
"2172";67;79;77;58;"very damp grey soil"
"2173";67;75;77;58;"very damp grey soil"
"2174";67;72;77;58;"very damp grey soil"
"2175";71;75;74;58;"very damp grey soil"
"2176";67;75;77;58;"very damp grey soil"
"2177";67;75;81;62;"very damp grey soil"
"2178";71;87;85;67;"very damp grey soil"
"2179";71;83;85;62;"very damp grey soil"
"2180";67;79;77;62;"very damp grey soil"
"2181";67;75;81;58;"very damp grey soil"
"2182";67;72;77;62;"very damp grey soil"
"2183";67;75;81;58;"very damp grey soil"
"2184";67;75;77;62;"very damp grey soil"
"2185";67;75;81;62;"very damp grey soil"
"2186";67;75;81;62;"very damp grey soil"
"2187";75;111;123;100;"red soil"
"2188";75;116;128;100;"red soil"
"2189";75;111;128;100;"red soil"
"2190";67;107;118;96;"red soil"
"2191";63;103;113;92;"red soil"
"2192";67;99;109;87;"red soil"
"2193";71;79;93;71;"very damp grey soil"
"2194";71;79;85;67;"very damp grey soil"
"2195";67;72;74;58;"very damp grey soil"
"2196";67;72;74;58;"very damp grey soil"
"2197";75;87;96;79;"damp grey soil"
"2198";79;99;100;79;"damp grey soil"
"2199";79;95;100;79;"damp grey soil"
"2200";75;91;96;75;"damp grey soil"
"2201";75;87;93;71;"damp grey soil"
"2202";75;91;89;71;"damp grey soil"
"2203";70;79;80;66;"very damp grey soil"
"2204";66;79;80;59;"very damp grey soil"
"2205";66;75;76;59;"very damp grey soil"
"2206";63;71;73;59;"very damp grey soil"
"2207";78;100;104;85;"damp grey soil"
"2208";82;104;108;89;"damp grey soil"
"2209";82;100;104;81;"damp grey soil"
"2210";86;100;100;81;"damp grey soil"
"2211";82;96;96;78;"damp grey soil"
"2212";78;91;96;74;"damp grey soil"
"2213";78;87;92;70;"damp grey soil"
"2214";78;91;96;74;"damp grey soil"
"2215";82;100;104;81;"damp grey soil"
"2216";78;91;96;74;"very damp grey soil"
"2217";66;79;84;66;"very damp grey soil"
"2218";66;79;80;63;"very damp grey soil"
"2219";70;79;80;63;"very damp grey soil"
"2220";70;75;76;59;"very damp grey soil"
"2221";63;75;76;63;"very damp grey soil"
"2222";63;79;84;63;"very damp grey soil"
"2223";66;79;84;63;"very damp grey soil"
"2224";66;79;80;63;"very damp grey soil"
"2225";66;79;80;63;"very damp grey soil"
"2226";66;75;84;63;"very damp grey soil"
"2227";66;75;84;63;"very damp grey soil"
"2228";63;71;88;70;"vegetation stubble"
"2229";63;63;88;74;"vegetation stubble"
"2230";66;71;88;70;"vegetation stubble"
"2231";70;79;76;59;"very damp grey soil"
"2232";66;79;80;66;"very damp grey soil"
"2233";66;75;84;66;"very damp grey soil"
"2234";66;91;104;81;"red soil"
"2235";78;113;117;96;"red soil"
"2236";70;113;127;96;"red soil"
"2237";66;113;117;100;"red soil"
"2238";66;113;122;100;"red soil"
"2239";66;113;127;100;"red soil"
"2240";74;83;96;74;"very damp grey soil"
"2241";66;71;73;59;"very damp grey soil"
"2242";59;63;66;52;"very damp grey soil"
"2243";59;63;66;55;"very damp grey soil"
"2244";63;63;69;55;"very damp grey soil"
"2245";63;67;69;55;"very damp grey soil"
"2246";63;67;73;59;"very damp grey soil"
"2247";70;83;88;70;"damp grey soil"
"2248";74;91;92;78;"damp grey soil"
"2249";74;83;96;74;"damp grey soil"
"2250";74;87;92;70;"damp grey soil"
"2251";71;88;93;68;"damp grey soil"
"2252";67;77;82;64;"very damp grey soil"
"2253";67;81;86;64;"very damp grey soil"
"2254";67;77;79;64;"very damp grey soil"
"2255";67;73;75;60;"very damp grey soil"
"2256";63;77;82;60;"very damp grey soil"
"2257";71;84;90;72;"very damp grey soil"
"2258";83;103;105;83;"damp grey soil"
"2259";87;99;105;83;"damp grey soil"
"2260";87;99;101;83;"damp grey soil"
"2261";87;99;105;79;"damp grey soil"
"2262";79;99;101;83;"damp grey soil"
"2263";79;95;101;75;"damp grey soil"
"2264";75;91;97;72;"damp grey soil"
"2265";71;81;82;64;"very damp grey soil"
"2266";75;81;86;64;"very damp grey soil"
"2267";71;77;82;64;"very damp grey soil"
"2268";67;77;82;64;"very damp grey soil"
"2269";67;70;90;64;"very damp grey soil"
"2270";67;73;82;64;"very damp grey soil"
"2271";71;73;82;64;"very damp grey soil"
"2272";67;77;82;64;"very damp grey soil"
"2273";67;77;82;64;"very damp grey soil"
"2274";63;70;82;68;"vegetation stubble"
"2275";59;60;90;83;"vegetation stubble"
"2276";59;57;97;86;"vegetation stubble"
"2277";59;57;97;86;"vegetation stubble"
"2278";56;57;97;86;"vegetation stubble"
"2279";59;57;97;86;"vegetation stubble"
"2280";67;77;79;60;"very damp grey soil"
"2281";67;77;82;64;"very damp grey soil"
"2282";75;112;119;101;"red soil"
"2283";79;112;124;98;"red soil"
"2284";71;108;124;98;"red soil"
"2285";67;112;124;98;"red soil"
"2286";67;112;124;98;"red soil"
"2287";63;112;124;98;"red soil"
"2288";63;108;124;101;"red soil"
"2289";67;108;135;98;"red soil"
"2290";67;112;130;98;"red soil"
"2291";67;112;119;98;"red soil"
"2292";63;91;105;83;"red soil"
"2293";63;66;62;57;"very damp grey soil"
"2294";63;63;65;53;"very damp grey soil"
"2295";63;66;68;53;"very damp grey soil"
"2296";63;66;72;60;"very damp grey soil"
"2297";63;70;72;60;"very damp grey soil"
"2298";67;70;75;57;"very damp grey soil"
"2299";67;66;72;60;"very damp grey soil"
"2300";59;70;75;60;"very damp grey soil"
"2301";75;88;90;72;"damp grey soil"
"2302";75;88;90;68;"damp grey soil"
"2303";67;79;85;65;"very damp grey soil"
"2304";67;79;82;65;"very damp grey soil"
"2305";67;75;78;62;"very damp grey soil"
"2306";74;92;93;76;"very damp grey soil"
"2307";82;97;101;83;"damp grey soil"
"2308";82;97;105;80;"damp grey soil"
"2309";78;88;93;76;"damp grey soil"
"2310";85;102;105;83;"damp grey soil"
"2311";85;102;101;83;"damp grey soil"
"2312";82;88;101;76;"very damp grey soil"
"2313";74;88;97;80;"very damp grey soil"
"2314";78;88;93;73;"very damp grey soil"
"2315";78;84;93;69;"very damp grey soil"
"2316";78;88;97;80;"very damp grey soil"
"2317";74;88;97;83;"very damp grey soil"
"2318";74;84;101;83;"very damp grey soil"
"2319";74;88;101;80;"very damp grey soil"
"2320";70;88;93;69;"very damp grey soil"
"2321";67;75;85;62;"very damp grey soil"
"2322";67;75;82;62;"very damp grey soil"
"2323";67;71;82;65;"vegetation stubble"
"2324";63;71;82;65;"vegetation stubble"
"2325";60;60;85;76;"vegetation stubble"
"2326";60;60;93;83;"vegetation stubble"
"2327";60;60;93;87;"vegetation stubble"
"2328";57;56;93;90;"vegetation stubble"
"2329";57;56;97;94;"vegetation stubble"
"2330";53;56;97;90;"vegetation stubble"
"2331";60;56;93;87;"vegetation stubble"
"2332";60;67;78;65;"very damp grey soil"
"2333";74;115;119;101;"red soil"
"2334";67;106;124;101;"red soil"
"2335";67;111;119;97;"red soil"
"2336";63;120;124;101;"red soil"
"2337";63;115;124;101;"red soil"
"2338";63;115;124;101;"red soil"
"2339";67;115;129;104;"red soil"
"2340";63;106;119;94;"red soil"
"2341";70;71;78;62;"very damp grey soil"
"2342";63;67;70;58;"very damp grey soil"
"2343";63;71;74;62;"very damp grey soil"
"2344";63;71;78;62;"very damp grey soil"
"2345";67;67;74;62;"very damp grey soil"
"2346";63;75;82;65;"very damp grey soil"
"2347";74;88;89;76;"damp grey soil"
"2348";74;88;97;73;"damp grey soil"
"2349";70;88;85;65;"damp grey soil"
"2350";76;94;94;72;"damp grey soil"
"2351";76;89;90;68;"damp grey soil"
"2352";68;77;74;61;"very damp grey soil"
"2353";68;77;78;61;"very damp grey soil"
"2354";64;73;74;61;"very damp grey soil"
"2355";84;102;98;83;"damp grey soil"
"2356";84;102;102;79;"damp grey soil"
"2357";76;85;90;72;"damp grey soil"
"2358";76;94;94;76;"damp grey soil"
"2359";84;102;102;79;"damp grey soil"
"2360";72;81;90;65;"very damp grey soil"
"2361";68;69;86;68;"very damp grey soil"
"2362";76;89;98;79;"very damp grey soil"
"2363";80;94;102;76;"very damp grey soil"
"2364";76;85;90;68;"very damp grey soil"
"2365";80;98;98;83;"grey soil"
"2366";84;98;102;83;"grey soil"
"2367";80;98;106;83;"grey soil"
"2368";76;98;102;79;"grey soil"
"2369";68;69;78;65;"vegetation stubble"
"2370";60;59;90;76;"vegetation stubble"
"2371";57;59;98;87;"vegetation stubble"
"2372";57;55;90;83;"vegetation stubble"
"2373";57;55;86;79;"vegetation stubble"
"2374";57;55;86;76;"vegetation stubble"
"2375";57;55;86;72;"vegetation stubble"
"2376";57;59;74;68;"vegetation stubble"
"2377";68;106;115;98;"red soil"
"2378";72;115;120;98;"red soil"
"2379";68;111;120;98;"red soil"
"2380";68;115;125;98;"red soil"
"2381";68;111;125;98;"red soil"
"2382";68;115;120;98;"red soil"
"2383";64;115;125;98;"red soil"
"2384";60;111;120;98;"red soil"
"2385";68;115;120;102;"red soil"
"2386";64;94;102;83;"red soil"
"2387";68;77;74;61;"very damp grey soil"
"2388";68;77;74;65;"very damp grey soil"
"2389";68;77;74;61;"very damp grey soil"
"2390";68;73;78;65;"very damp grey soil"
"2391";68;69;74;57;"very damp grey soil"
"2392";68;69;74;61;"very damp grey soil"
"2393";68;73;82;65;"very damp grey soil"
"2394";68;77;82;65;"very damp grey soil"
"2395";64;73;78;61;"very damp grey soil"
"2396";76;91;96;74;"damp grey soil"
"2397";68;79;79;63;"very damp grey soil"
"2398";64;79;83;59;"very damp grey soil"
"2399";64;75;79;59;"very damp grey soil"
"2400";64;75;79;63;"very damp grey soil"
"2401";68;75;79;59;"very damp grey soil"
"2402";68;83;87;70;"very damp grey soil"
"2403";80;91;91;81;"damp grey soil"
"2404";84;99;104;85;"damp grey soil"
"2405";76;91;96;74;"damp grey soil"
"2406";76;91;96;74;"damp grey soil"
"2407";76;91;96;74;"damp grey soil"
"2408";68;75;87;67;"vegetation stubble"
"2409";80;95;100;78;"very damp grey soil"
"2410";76;87;91;67;"very damp grey soil"
"2411";71;87;87;70;"very damp grey soil"
"2412";76;91;91;78;"very damp grey soil"
"2413";80;99;104;81;"grey soil"
"2414";80;99;104;78;"grey soil"
"2415";76;91;96;74;"very damp grey soil"
"2416";71;79;83;63;"very damp grey soil"
"2417";60;61;83;70;"vegetation stubble"
"2418";56;57;79;70;"vegetation stubble"
"2419";60;51;83;74;"vegetation stubble"
"2420";56;57;87;78;"vegetation stubble"
"2421";60;57;87;78;"vegetation stubble"
"2422";56;57;83;70;"vegetation stubble"
"2423";56;54;87;78;"vegetation stubble"
"2424";56;64;83;67;"vegetation stubble"
"2425";64;99;104;88;"red soil"
"2426";68;112;118;96;"red soil"
"2427";71;112;118;99;"red soil"
"2428";68;116;122;103;"red soil"
"2429";64;116;128;103;"red soil"
"2430";64;116;122;99;"red soil"
"2431";68;116;128;103;"red soil"
"2432";68;112;128;96;"red soil"
"2433";60;91;104;81;"red soil"
"2434";68;75;79;63;"very damp grey soil"
"2435";64;75;75;63;"very damp grey soil"
"2436";64;75;75;59;"very damp grey soil"
"2437";68;71;75;59;"very damp grey soil"
"2438";68;75;75;59;"very damp grey soil"
"2439";68;75;75;59;"very damp grey soil"
"2440";71;79;87;67;"very damp grey soil"
"2441";71;75;79;59;"very damp grey soil"
"2442";68;75;75;59;"very damp grey soil"
"2443";75;83;89;71;"damp grey soil"
"2444";71;83;85;67;"damp grey soil"
"2445";67;79;77;62;"very damp grey soil"
"2446";67;75;77;62;"very damp grey soil"
"2447";67;79;81;62;"very damp grey soil"
"2448";75;87;89;71;"very damp grey soil"
"2449";79;91;93;75;"damp grey soil"
"2450";84;95;100;79;"damp grey soil"
"2451";84;95;100;75;"damp grey soil"
"2452";63;68;85;67;"vegetation stubble"
"2453";75;91;89;71;"very damp grey soil"
"2454";71;79;85;67;"very damp grey soil"
"2455";79;95;104;79;"very damp grey soil"
"2456";75;99;100;79;"grey soil"
"2457";79;99;109;83;"grey soil"
"2458";79;91;96;75;"grey soil"
"2459";59;54;67;54;"vegetation stubble"
"2460";55;51;67;50;"vegetation stubble"
"2461";55;51;67;54;"vegetation stubble"
"2462";59;58;74;62;"vegetation stubble"
"2463";59;58;81;71;"vegetation stubble"
"2464";55;54;85;71;"vegetation stubble"
"2465";55;54;85;71;"vegetation stubble"
"2466";55;54;85;71;"vegetation stubble"
"2467";55;51;81;71;"vegetation stubble"
"2468";59;61;81;67;"vegetation stubble"
"2469";71;111;123;96;"red soil"
"2470";71;107;123;96;"red soil"
"2471";67;107;113;96;"red soil"
"2472";71;116;123;100;"red soil"
"2473";67;111;123;100;"red soil"
"2474";67;116;123;100;"red soil"
"2475";71;111;128;100;"red soil"
"2476";67;111;123;100;"red soil"
"2477";71;111;128;100;"red soil"
"2478";71;116;123;100;"red soil"
"2479";71;107;118;96;"red soil"
"2480";67;99;109;83;"red soil"
"2481";63;75;81;62;"very damp grey soil"
"2482";67;72;77;62;"very damp grey soil"
"2483";67;68;74;58;"very damp grey soil"
"2484";63;68;67;58;"very damp grey soil"
"2485";67;75;74;58;"very damp grey soil"
"2486";63;72;74;62;"very damp grey soil"
"2487";63;75;77;62;"very damp grey soil"
"2488";67;79;81;62;"very damp grey soil"
"2489";74;87;88;70;"damp grey soil"
"2490";74;83;92;70;"damp grey soil"
"2491";66;79;84;63;"very damp grey soil"
"2492";66;79;80;63;"very damp grey soil"
"2493";66;79;88;63;"very damp grey soil"
"2494";74;79;84;66;"very damp grey soil"
"2495";82;87;96;78;"damp grey soil"
"2496";82;96;100;78;"damp grey soil"
"2497";82;91;96;78;"damp grey soil"
"2498";66;71;88;74;"vegetation stubble"
"2499";56;53;80;66;"vegetation stubble"
"2500";56;49;80;66;"vegetation stubble"
"2501";56;53;73;66;"vegetation stubble"
"2502";70;79;84;66;"very damp grey soil"
"2503";78;83;88;70;"very damp grey soil"
"2504";74;87;84;66;"very damp grey soil"
"2505";74;79;84;63;"very damp grey soil"
"2506";66;87;84;70;"very damp grey soil"
"2507";78;96;104;81;"very damp grey soil"
"2508";82;100;104;81;"grey soil"
"2509";82;100;104;85;"grey soil"
"2510";82;100;104;85;"grey soil"
"2511";78;91;92;74;"grey soil"
"2512";52;49;66;44;"vegetation stubble"
"2513";52;56;69;55;"vegetation stubble"
"2514";56;60;73;59;"vegetation stubble"
"2515";59;60;76;66;"vegetation stubble"
"2516";59;60;80;70;"vegetation stubble"
"2517";56;53;84;74;"vegetation stubble"
"2518";56;53;84;78;"vegetation stubble"
"2519";52;49;88;78;"vegetation stubble"
"2520";56;56;88;74;"vegetation stubble"
"2521";56;63;84;66;"vegetation stubble"
"2522";63;87;92;81;"red soil"
"2523";66;104;112;89;"red soil"
"2524";66;104;112;92;"red soil"
"2525";66;113;117;92;"red soil"
"2526";66;109;117;96;"red soil"
"2527";66;109;112;96;"red soil"
"2528";66;109;122;100;"red soil"
"2529";66;109;122;100;"red soil"
"2530";66;113;127;100;"red soil"
"2531";66;113;122;100;"red soil"
"2532";70;113;127;100;"red soil"
"2533";70;113;122;96;"red soil"
"2534";63;63;66;55;"very damp grey soil"
"2535";66;71;73;55;"very damp grey soil"
"2536";66;71;73;59;"very damp grey soil"
"2537";66;71;76;59;"very damp grey soil"
"2538";63;67;73;59;"very damp grey soil"
"2539";70;79;84;66;"very damp grey soil"
"2540";71;84;90;68;"damp grey soil"
"2541";67;84;86;68;"very damp grey soil"
"2542";71;84;86;64;"very damp grey soil"
"2543";67;81;82;64;"very damp grey soil"
"2544";67;77;82;64;"very damp grey soil"
"2545";71;88;93;72;"very damp grey soil"
"2546";83;91;101;79;"damp grey soil"
"2547";59;54;82;75;"vegetation stubble"
"2548";59;51;79;72;"vegetation stubble"
"2549";75;84;90;68;"very damp grey soil"
"2550";75;88;97;75;"very damp grey soil"
"2551";75;84;93;68;"very damp grey soil"
"2552";79;88;93;75;"very damp grey soil"
"2553";75;88;97;72;"very damp grey soil"
"2554";75;91;101;79;"very damp grey soil"
"2555";79;99;105;83;"grey soil"
"2556";83;99;105;83;"grey soil"
"2557";79;99;105;83;"grey soil"
"2558";75;91;97;68;"grey soil"
"2559";63;66;68;34;"vegetation stubble"
"2560";52;51;62;42;"vegetation stubble"
"2561";49;48;68;49;"vegetation stubble"
"2562";49;54;68;53;"vegetation stubble"
"2563";56;60;75;64;"vegetation stubble"
"2564";56;54;82;72;"vegetation stubble"
"2565";56;51;79;75;"vegetation stubble"
"2566";52;51;82;75;"vegetation stubble"
"2567";52;54;79;68;"vegetation stubble"
"2568";63;99;110;86;"red soil"
"2569";71;108;119;98;"red soil"
"2570";67;112;114;98;"red soil"
"2571";67;108;124;98;"red soil"
"2572";63;112;130;101;"red soil"
"2573";71;112;130;101;"red soil"
"2574";67;112;124;98;"red soil"
"2575";71;108;130;101;"red soil"
"2576";71;108;114;90;"red soil"
"2577";63;66;68;57;"very damp grey soil"
"2578";63;66;68;57;"very damp grey soil"
"2579";67;70;75;57;"very damp grey soil"
"2580";63;66;68;57;"very damp grey soil"
"2581";67;77;75;64;"very damp grey soil"
"2582";74;84;93;69;"damp grey soil"
"2583";74;84;85;65;"damp grey soil"
"2584";74;88;93;69;"damp grey soil"
"2585";78;92;93;73;"damp grey soil"
"2586";67;84;85;62;"very damp grey soil"
"2587";67;67;93;80;"vegetation stubble"
"2588";60;60;85;80;"vegetation stubble"
"2589";60;56;85;80;"vegetation stubble"
"2590";67;67;78;65;"very damp grey soil"
"2591";70;79;89;65;"very damp grey soil"
"2592";74;88;93;73;"very damp grey soil"
"2593";78;92;101;83;"very damp grey soil"
"2594";82;92;101;76;"very damp grey soil"
"2595";78;88;89;69;"grey soil"
"2596";60;63;67;41;"vegetation stubble"
"2597";50;46;63;44;"vegetation stubble"
"2598";50;49;67;51;"vegetation stubble"
"2599";50;53;74;58;"vegetation stubble"
"2600";50;53;82;69;"vegetation stubble"
"2601";53;53;82;76;"vegetation stubble"
"2602";50;53;78;69;"vegetation stubble"
"2603";50;53;82;65;"vegetation stubble"
"2604";53;56;82;69;"vegetation stubble"
"2605";63;111;124;94;"red soil"
"2606";67;111;119;97;"red soil"
"2607";67;111;119;101;"red soil"
"2608";67;115;119;101;"red soil"
"2609";67;111;119;94;"red soil"
"2610";63;111;124;97;"red soil"
"2611";63;111;124;101;"red soil"
"2612";63;111;124;101;"red soil"
"2613";63;111;124;101;"red soil"
"2614";67;115;129;101;"red soil"
"2615";67;120;124;97;"red soil"
"2616";70;111;119;101;"red soil"
"2617";67;111;119;94;"red soil"
"2618";67;111;119;97;"red soil"
"2619";70;97;105;87;"red soil"
"2620";63;67;70;58;"very damp grey soil"
"2621";63;71;74;58;"very damp grey soil"
"2622";63;71;74;58;"very damp grey soil"
"2623";60;67;70;55;"very damp grey soil"
"2624";60;67;67;58;"very damp grey soil"
"2625";60;63;67;58;"very damp grey soil"
"2626";76;89;94;68;"damp grey soil"
"2627";72;85;86;68;"damp grey soil"
"2628";76;85;90;68;"damp grey soil"
"2629";76;94;94;72;"damp grey soil"
"2630";68;85;82;65;"very damp grey soil"
"2631";64;77;86;65;"very damp grey soil"
"2632";64;77;82;65;"very damp grey soil"
"2633";68;81;82;65;"very damp grey soil"
"2634";72;89;94;72;"very damp grey soil"
"2635";80;102;106;87;"damp grey soil"
"2636";76;89;98;79;"damp grey soil"
"2637";64;66;90;79;"vegetation stubble"
"2638";60;55;82;76;"vegetation stubble"
"2639";57;55;78;72;"vegetation stubble"
"2640";76;89;94;76;"very damp grey soil"
"2641";80;98;102;76;"very damp grey soil"
"2642";80;98;102;76;"very damp grey soil"
"2643";80;94;102;79;"very damp grey soil"
"2644";84;98;111;83;"grey soil"
"2645";80;98;111;83;"grey soil"
"2646";80;98;106;83;"grey soil"
"2647";84;102;111;87;"grey soil"
"2648";76;85;90;61;"grey soil"
"2649";57;59;64;39;"vegetation stubble"
"2650";53;52;71;57;"vegetation stubble"
"2651";53;55;78;68;"vegetation stubble"
"2652";53;52;82;68;"vegetation stubble"
"2653";53;52;78;65;"vegetation stubble"
"2654";53;55;74;57;"vegetation stubble"
"2655";57;55;74;61;"vegetation stubble"
"2656";50;52;74;65;"vegetation stubble"
"2657";50;52;78;65;"vegetation stubble"
"2658";53;52;78;65;"vegetation stubble"
"2659";60;89;102;79;"red soil"
"2660";68;106;111;91;"red soil"
"2661";68;111;115;98;"red soil"
"2662";68;111;115;98;"red soil"
